#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         STP>Solar-Terrestrial Physics
#     SOURCE_NAME                     SOLO>Solar Orbiter
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#     DATA_TYPE                       L2>Level 2 Calibrated Data
#     DESCRIPTOR                      SWA-PAS>Solar Wind Analyser / Proton-Alpha Sensor
#     DATA_VERSION                    02
#     PI_NAME                         C.J. Owen
#     PI_AFFILIATION                  MSSL-UCL, University College London, UK
#     TEXT                            Moments computed from the Proton part of ion distribution function measured                           
#                                      by PAS                                                                                                
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Solar Orbiter
#     LOGICAL_SOURCE                  solo_L2_swa-pas-grnd-mom
#     LOGICAL_FILE_ID                 solo_L2_swa-pas-grnd-mom_20200707_V02
#     LOGICAL_SOURCE_DESCRIPTION      Solar Orbiter Level 2 Ground Calculated Moments Data from Solar Wind Analyser                         
#                                      (SWA) Proton-Alpha Sensor (PAS)                                                                       
#     RULES_OF_USE                    Consult with MSSL-UCL before using
#     GENERATED_BY                    IRAP - Toulouse
#     GENERATION_DATE                 2024-04-21T20:46:24
#     MODS                            2020/10/26 - A. Fedorov, A. Barthe - Initial version
#     SOFTWARE_VERSION                pas_process_9_1 - 2021/12/02
#     CALIBRATION_VERSION             solo_CAL_catalog_20211108_V83.txt
#     PARENTS                         solo_L1_swa-pas-3d_20240323_V01.cdf
#                                     solo_ANC_soc-flown-mk_V111_20240417_002.tm
#     CDAWEB_PARENTS                  solo_l2_swa-pas-grnd-mom_00000000_v01
#                                     solo_l2_swa-pas-grnd-mom_20240323_v02, solo_l2_swa-pas-grnd-mom_20240324_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000
#  2. Velocity in RTN frame
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,VR_RTN_km/s,VT_RTN_km/s,VN_RTN_km/s
2024-03-23T15:51:08.291691000Z,959.484,-136.052,-43.1740
2024-03-23T15:51:10.291695000Z,949.517,-136.583,-53.0144
2024-03-23T15:51:12.291699000Z,952.700,-135.838,-43.5272
2024-03-23T15:51:14.291702000Z,953.200,-137.328,-36.7779
2024-03-23T15:51:16.291706000Z,948.419,-135.339,-47.8992
2024-03-23T15:51:18.291710000Z,947.361,-135.615,-47.1045
2024-03-23T15:51:20.291713000Z,949.072,-134.690,-36.9617
2024-03-23T15:51:22.291717000Z,950.179,-136.258,-35.3521
2024-03-23T15:51:24.291721000Z,948.185,-135.365,-51.4426
2024-03-23T15:51:26.291724000Z,952.182,-133.742,-46.9005
2024-03-23T15:51:28.291728000Z,948.303,-136.063,-46.4107
2024-03-23T15:51:30.291732000Z,950.335,-135.194,-41.8028
2024-03-23T15:51:32.291736000Z,947.669,-135.983,-39.2294
2024-03-23T15:51:34.291739000Z,947.631,-134.907,-38.9273
2024-03-23T15:51:36.291743000Z,942.808,-140.043,-31.4070
2024-03-23T15:51:38.291747000Z,957.119,-135.670,-58.8940
2024-03-23T15:51:40.291750000Z,942.678,-134.289,-60.9913
2024-03-23T15:51:42.291754000Z,947.547,-131.387,-61.7650
2024-03-23T15:51:44.291758000Z,945.214,-130.389,-65.3376
2024-03-23T15:51:46.291761000Z,947.631,-131.834,-70.8267
2024-03-23T15:51:48.291765000Z,951.273,-130.681,-76.7819
2024-03-23T15:51:50.291769000Z,951.205,-129.577,-75.0242
2024-03-23T15:51:52.291773000Z,949.402,-133.636,-53.3268
2024-03-23T15:51:54.291776000Z,954.828,-146.865,-26.1133
2024-03-23T15:51:56.291780000Z,964.141,-143.827,-64.2287
2024-03-23T15:51:58.291784000Z,960.969,-142.310,-72.5035
2024-03-23T15:52:04.291795000Z,964.030,-142.616,-82.2370
2024-03-23T15:52:08.291802000Z,966.136,-147.989,-70.2585
2024-03-23T15:52:10.291806000Z,969.902,-146.815,-78.9041
2024-03-23T15:52:12.291809000Z,960.190,-151.547,-73.8142
2024-03-23T15:52:14.291813000Z,969.793,-145.675,-90.9200
2024-03-23T15:52:16.291817000Z,967.896,-146.160,-93.6523
2024-03-23T15:52:18.291821000Z,961.152,-150.935,-78.0213
2024-03-23T15:52:20.291824000Z,971.640,-143.829,-88.6468
2024-03-23T15:52:22.291828000Z,963.935,-149.452,-78.6348
2024-03-23T15:52:24.291832000Z,969.049,-145.331,-78.1483
2024-03-23T15:52:26.291835000Z,963.184,-142.943,-76.8447
2024-03-23T15:52:28.291839000Z,963.403,-143.056,-74.8783
2024-03-23T15:52:30.291843000Z,959.763,-143.120,-75.8005
2024-03-23T15:52:32.291846000Z,959.963,-140.470,-73.9396
2024-03-23T15:52:34.291850000Z,960.737,-140.844,-78.6977
2024-03-23T15:52:36.291854000Z,959.464,-134.761,-79.3066
2024-03-23T15:52:38.291858000Z,962.545,-139.214,-83.2496
2024-03-23T15:52:40.291861000Z,943.295,-136.030,-25.0729
2024-03-23T15:52:42.291865000Z,937.113,-132.947,-21.0604
2024-03-23T15:52:44.291869000Z,930.124,-137.471,-13.5593
2024-03-23T15:52:46.291872000Z,927.494,-137.363,-8.24749
2024-03-23T15:52:48.291876000Z,928.539,-137.604,-12.2577
2024-03-23T15:52:50.291880000Z,930.898,-134.984,-15.2965
2024-03-23T15:52:52.291883000Z,929.064,-135.993,-12.6172
2024-03-23T15:52:54.291887000Z,930.677,-136.685,-15.1203
2024-03-23T15:52:56.291891000Z,934.594,-142.016,-20.1114
2024-03-23T15:52:58.291894000Z,931.488,-142.238,-16.0232
2024-03-23T15:53:00.291898000Z,931.202,-142.963,-12.6437
2024-03-23T15:53:02.291902000Z,936.071,-131.701,-25.5014
2024-03-23T15:53:04.291906000Z,948.127,-133.141,-39.9728
2024-03-23T15:53:06.291909000Z,947.499,-141.290,-29.2076
2024-03-23T15:53:08.291913000Z,938.448,-134.458,-21.9398
2024-03-23T15:53:10.291917000Z,954.483,-136.511,-54.9643
2024-03-23T15:53:12.291920000Z,952.559,-133.685,-63.6902
2024-03-23T15:53:14.291924000Z,946.823,-136.186,-39.3594
2024-03-23T15:53:16.291928000Z,953.688,-139.337,-37.4636
2024-03-23T15:53:18.291931000Z,966.643,-143.514,-57.1440
2024-03-23T15:53:20.291935000Z,963.310,-144.876,-50.8537
2024-03-23T15:53:22.291939000Z,955.238,-122.844,-57.1624
2024-03-23T15:53:24.291943000Z,958.366,-130.178,-49.3205
2024-03-23T15:53:26.291946000Z,966.070,-117.048,-32.6190
2024-03-23T15:53:28.291950000Z,928.844,-110.234,-109.025
2024-03-23T15:53:30.291954000Z,935.166,-107.055,-97.5357
2024-03-23T15:53:32.291957000Z,943.067,-101.180,-84.6072
2024-03-23T15:53:34.291961000Z,941.480,-95.4914,-73.1215
2024-03-23T15:53:36.291965000Z,945.390,-98.9241,-87.1345
2024-03-23T15:53:38.291968000Z,953.762,-93.7194,-54.1767
2024-03-23T15:53:44.291979000Z,931.144,-99.1537,-80.1401
2024-03-23T15:53:48.291987000Z,946.632,-89.7088,-65.0953
2024-03-23T15:53:50.291991000Z,936.997,-99.8316,-57.7861
2024-03-23T15:53:52.291994000Z,914.486,-129.594,-62.0982
2024-03-23T15:53:54.291998000Z,975.145,-108.907,-23.3832
2024-03-23T15:53:56.292002000Z,985.517,-108.745,-33.6306
2024-03-23T15:53:58.292005000Z,979.414,-106.886,-18.7120
2024-03-23T15:54:00.292009000Z,985.969,-108.402,13.6653
2024-03-23T15:54:02.292013000Z,976.051,-114.788,-20.6692
2024-03-23T15:54:04.292016000Z,955.447,-117.479,-33.8105
2024-03-23T15:54:06.292020000Z,953.522,-118.465,-41.7564
2024-03-23T15:54:08.292024000Z,937.476,-124.009,-45.4070
2024-03-23T15:54:10.292028000Z,909.933,-136.198,-71.3474
2024-03-23T15:54:12.292031000Z,933.228,-128.085,-67.0031
2024-03-23T15:54:14.292035000Z,915.577,-136.485,-73.5362
2024-03-23T15:54:16.292039000Z,881.115,-147.714,-66.3352
2024-03-23T15:54:18.292042000Z,946.082,-118.084,-38.9998
2024-03-23T15:54:20.292046000Z,943.803,-121.835,-23.2586
2024-03-23T15:54:22.292050000Z,927.617,-130.152,-53.0433
2024-03-23T15:54:24.292053000Z,932.057,-124.930,-46.6133
2024-03-23T15:54:26.292057000Z,934.061,-125.542,-33.0070
2024-03-23T15:54:28.292061000Z,935.389,-123.577,-42.8574
2024-03-23T15:54:30.292064000Z,933.330,-130.754,-51.9055
2024-03-23T15:54:32.292068000Z,914.707,-132.505,-42.1387
2024-03-23T15:54:34.292072000Z,932.184,-128.913,-48.5125
2024-03-23T15:54:36.292076000Z,920.038,-134.311,-56.5577
2024-03-23T15:54:38.292079000Z,925.589,-133.283,-47.5729
2024-03-23T15:54:40.292083000Z,916.113,-136.642,-54.3602
2024-03-23T15:54:42.292087000Z,903.250,-142.178,-45.9957
2024-03-23T15:54:44.292090000Z,917.833,-136.105,-53.4898
2024-03-23T15:54:46.292094000Z,923.307,-133.201,-54.6865
2024-03-23T15:54:48.292098000Z,908.715,-131.562,-44.1962
2024-03-23T15:54:50.292101000Z,918.545,-129.447,-54.8753
2024-03-23T15:54:52.292105000Z,918.070,-130.464,-54.8398
2024-03-23T15:54:54.292109000Z,914.527,-129.978,-56.3138
2024-03-23T15:54:56.292113000Z,918.418,-122.950,-47.3703
2024-03-23T15:54:58.292116000Z,884.928,-141.831,-77.4085
2024-03-23T15:55:00.292120000Z,919.310,-120.617,-50.0776
2024-03-23T15:55:02.292124000Z,942.301,-115.030,-34.7866
2024-03-23T15:55:04.292127000Z,936.833,-116.418,-42.5593
2024-03-23T15:55:06.292131000Z,949.944,-107.230,-37.3245
2024-03-23T15:55:08.292135000Z,938.021,-113.323,-46.7802
2024-03-23T15:55:10.292138000Z,937.539,-106.745,-52.7689
2024-03-23T15:55:12.292142000Z,937.051,-104.926,-55.8271
2024-03-23T15:55:14.292146000Z,945.697,-106.620,-58.3672
2024-03-23T15:55:16.292149000Z,954.957,-103.677,-65.4048
2024-03-23T15:55:18.292153000Z,976.681,-97.4651,-64.8938
2024-03-23T15:55:24.292164000Z,966.888,-98.6092,-85.0397
2024-03-23T15:55:28.292172000Z,937.285,-110.735,-49.8647
2024-03-23T15:55:30.292175000Z,959.941,-97.1145,-40.8466
2024-03-23T15:55:32.292179000Z,950.732,-100.242,-48.9215
2024-03-23T15:55:34.292183000Z,939.989,-104.724,-67.2263
2024-03-23T15:55:36.292186000Z,943.297,-101.932,-55.3408
2024-03-23T15:55:38.292190000Z,918.515,-108.811,-41.5428
2024-03-23T15:55:40.292194000Z,934.368,-97.3717,-63.1861
2024-03-23T15:55:42.292198000Z,942.909,-98.9227,-63.3042
2024-03-23T15:55:44.292201000Z,966.451,-101.583,-73.4967
2024-03-23T15:55:46.292205000Z,955.821,-101.703,-64.9882
2024-03-23T15:55:48.292209000Z,960.729,-106.490,-67.4103
2024-03-23T15:55:50.292212000Z,959.620,-103.915,-67.0257
2024-03-23T15:55:52.292216000Z,963.721,-110.894,-66.7550
2024-03-23T15:55:54.292220000Z,967.229,-111.668,-74.5041
2024-03-23T15:55:56.292223000Z,961.435,-104.762,-72.0936
2024-03-23T15:55:58.292227000Z,960.160,-108.947,-66.9091
2024-03-23T15:56:00.292231000Z,958.343,-101.434,-68.1528
2024-03-23T15:56:02.292234000Z,955.830,-113.691,-62.2545
2024-03-23T15:56:04.292238000Z,957.549,-113.660,-58.9521
2024-03-23T15:56:06.292242000Z,955.157,-117.618,-57.5328
2024-03-23T15:56:08.292246000Z,960.446,-116.932,-64.4384
2024-03-23T15:56:10.292249000Z,967.542,-114.221,-67.8524
2024-03-23T15:56:12.292253000Z,964.821,-116.116,-66.9045
2024-03-23T15:56:14.292257000Z,961.532,-118.175,-65.7909
2024-03-23T15:56:16.292260000Z,962.348,-116.583,-62.5115
2024-03-23T15:56:18.292264000Z,960.999,-117.970,-61.5767
2024-03-23T15:56:20.292268000Z,956.713,-113.873,-59.6905
2024-03-23T15:56:22.292271000Z,952.951,-115.429,-56.0105
2024-03-23T15:56:24.292275000Z,948.356,-110.500,-51.7257
2024-03-23T15:56:26.292279000Z,946.412,-107.102,-54.6287
2024-03-23T15:56:28.292282000Z,946.494,-108.635,-60.4437
2024-03-23T15:56:30.292286000Z,949.926,-110.388,-55.9675
2024-03-23T15:56:32.292290000Z,948.136,-110.084,-56.0596
2024-03-23T15:56:34.292294000Z,942.163,-106.240,-54.5732
2024-03-23T15:56:36.292297000Z,935.313,-106.447,-49.4207
2024-03-23T15:56:38.292301000Z,936.876,-100.948,-39.0856
2024-03-23T15:56:40.292305000Z,938.091,-105.068,-42.0010
2024-03-23T15:56:42.292308000Z,936.974,-104.987,-41.2884
2024-03-23T15:56:44.292312000Z,935.363,-106.848,-38.0451
2024-03-23T15:56:46.292316000Z,948.297,-103.032,-54.0965
2024-03-23T15:56:48.292319000Z,948.542,-95.0032,-58.8662
2024-03-23T15:56:50.292323000Z,944.480,-96.8186,-50.7577
2024-03-23T15:56:52.292327000Z,946.950,-99.4685,-56.9534
2024-03-23T15:56:54.292330000Z,951.415,-90.8413,-64.5566
2024-03-23T15:56:56.292334000Z,952.666,-63.5496,-75.4902
2024-03-23T15:56:58.292338000Z,953.204,-66.2640,-82.4652
2024-03-23T15:57:04.292349000Z,957.533,-81.9629,-97.7563
2024-03-23T15:57:08.292356000Z,982.870,-88.6799,-94.6574
2024-03-23T15:57:10.292360000Z,952.841,-91.9001,-104.139
2024-03-23T15:57:12.292364000Z,940.473,-90.1215,-112.475
2024-03-23T15:57:14.292367000Z,971.379,-87.3578,-103.145
2024-03-23T15:57:16.292371000Z,973.079,-89.3752,-107.629
2024-03-23T15:57:18.292375000Z,969.344,-85.9143,-107.756
2024-03-23T15:57:20.292379000Z,973.592,-90.0744,-105.000
2024-03-23T15:57:22.292382000Z,972.293,-86.4237,-112.629
2024-03-23T15:57:24.292386000Z,970.935,-88.6824,-112.023
2024-03-23T15:57:26.292390000Z,977.159,-78.2149,-121.861
2024-03-23T15:57:28.292393000Z,944.182,-74.6848,-111.558
2024-03-23T15:57:30.292397000Z,968.568,-81.3614,-113.984
2024-03-23T15:57:32.292401000Z,968.947,-83.3889,-114.017
2024-03-23T15:57:34.292405000Z,973.467,-80.4223,-113.996
2024-03-23T15:57:36.292408000Z,974.102,-60.7144,-146.667
2024-03-23T15:57:38.292412000Z,971.091,-72.6157,-129.795
2024-03-23T15:57:40.292416000Z,964.109,-73.8880,-142.684
2024-03-23T15:57:42.292419000Z,978.780,-73.2397,-135.519
2024-03-23T15:57:44.292423000Z,978.698,-57.6721,-152.637
2024-03-23T15:57:46.292427000Z,982.124,-54.5990,-150.553
2024-03-23T15:57:48.292430000Z,989.179,-1.00000e+31,-159.732
2024-03-23T15:57:50.292434000Z,966.836,-87.5107,-118.093
2024-03-23T15:57:52.292438000Z,957.695,-107.531,-102.641
2024-03-23T15:57:54.292441000Z,971.830,-108.770,-113.000
2024-03-23T15:57:56.292445000Z,976.582,-107.611,-110.719
2024-03-23T15:57:58.292449000Z,980.216,-102.192,-116.905
2024-03-23T15:58:00.292453000Z,955.396,-114.523,-78.0376
2024-03-23T15:58:02.292456000Z,959.201,-114.625,-71.4638
2024-03-23T15:58:04.292460000Z,959.138,-112.828,-65.8436
2024-03-23T15:58:06.292464000Z,956.552,-112.416,-57.1833
2024-03-23T15:58:08.292467000Z,942.137,-112.771,-44.8599
2024-03-23T15:58:10.292471000Z,944.361,-118.523,-31.9423
2024-03-23T15:58:12.292475000Z,936.408,-116.461,-32.1046
2024-03-23T15:58:14.292478000Z,931.798,-123.350,-24.9170
2024-03-23T15:58:16.292482000Z,939.405,-124.502,-31.0653
2024-03-23T15:58:18.292486000Z,950.650,-120.659,-27.7368
2024-03-23T15:58:20.292490000Z,921.435,-130.406,-28.9912
2024-03-23T15:58:22.292493000Z,937.192,-125.152,-26.6664
2024-03-23T15:58:24.292497000Z,939.717,-123.604,-31.7411
2024-03-23T15:58:26.292501000Z,938.165,-124.430,-31.0206
2024-03-23T15:58:28.292504000Z,925.719,-125.462,-14.9575
2024-03-23T15:58:30.292508000Z,947.813,-119.672,-44.2585
2024-03-23T15:58:32.292512000Z,950.593,-119.613,-55.7582
2024-03-23T15:58:34.292515000Z,951.084,-118.218,-66.6380
2024-03-23T15:58:36.292519000Z,952.469,-135.238,-55.7114
2024-03-23T15:58:38.292523000Z,931.086,-129.093,-54.2006
2024-03-23T15:58:44.292534000Z,954.411,-140.673,-58.3763
2024-03-23T15:58:48.292541000Z,953.136,-137.195,-53.6318
2024-03-23T15:58:50.292545000Z,944.930,-130.238,-49.7667
2024-03-23T15:58:52.292549000Z,948.902,-132.836,-50.6222
2024-03-23T15:58:54.292552000Z,935.427,-126.326,-45.9422
2024-03-23T15:58:56.292556000Z,943.360,-130.122,-48.1065
2024-03-23T15:58:58.292560000Z,947.174,-128.177,-37.8294
2024-03-23T15:59:00.292563000Z,947.588,-131.809,-37.3031
2024-03-23T15:59:02.292567000Z,950.970,-132.468,-35.6353
2024-03-23T15:59:04.292571000Z,951.110,-134.012,-47.8708
2024-03-23T15:59:06.292575000Z,950.280,-137.468,-48.1381
2024-03-23T15:59:08.292578000Z,950.996,-138.655,-51.1110
2024-03-23T15:59:10.292582000Z,954.135,-137.462,-52.3133
2024-03-23T15:59:12.292586000Z,951.243,-138.999,-56.6597
2024-03-23T15:59:14.292589000Z,953.023,-138.471,-54.6652
2024-03-23T15:59:16.292593000Z,952.084,-135.696,-47.5186
2024-03-23T15:59:18.292597000Z,953.664,-135.104,-56.0419
2024-03-23T15:59:20.292600000Z,936.664,-127.054,-30.0460
2024-03-23T15:59:22.292604000Z,943.016,-123.675,-40.1416
2024-03-23T15:59:24.292608000Z,948.828,-128.728,-49.4082
2024-03-23T15:59:26.292611000Z,955.159,-134.729,-55.5112
2024-03-23T15:59:28.292615000Z,951.168,-135.511,-51.8849
2024-03-23T15:59:30.292619000Z,964.145,-136.445,-75.4124
2024-03-23T15:59:32.292623000Z,947.650,-137.405,-37.7390
2024-03-23T15:59:34.292626000Z,949.450,-131.594,-36.5593
2024-03-23T15:59:36.292630000Z,951.102,-132.460,-31.0466
2024-03-23T15:59:38.292634000Z,952.134,-137.062,-39.4403
2024-03-23T15:59:40.292637000Z,956.769,-129.042,-64.3210
2024-03-23T15:59:42.292641000Z,948.225,-129.047,-50.8553
2024-03-23T15:59:44.292645000Z,948.764,-130.737,-51.3010
2024-03-23T15:59:46.292648000Z,946.198,-131.020,-51.1833
2024-03-23T15:59:48.292652000Z,951.702,-123.214,-58.3268
2024-03-23T15:59:50.292656000Z,949.990,-125.177,-49.4606
2024-03-23T15:59:52.292660000Z,947.838,-124.619,-47.8219
2024-03-23T15:59:54.292663000Z,949.697,-125.062,-48.2169
2024-03-23T15:59:56.292667000Z,955.713,-130.159,-49.6374
2024-03-23T15:59:58.292671000Z,955.237,-130.322,-57.8383
2024-03-23T16:00:00.292674000Z,953.122,-125.471,-52.2262
2024-03-23T16:00:02.292678000Z,946.423,-124.976,-51.9965
2024-03-23T16:00:04.292682000Z,949.814,-122.570,-52.1433
2024-03-23T16:00:06.292685000Z,955.192,-126.017,-56.7054
2024-03-23T16:00:08.292689000Z,956.023,-123.819,-49.7798
2024-03-23T16:00:10.292693000Z,953.498,-126.634,-50.1226
2024-03-23T16:00:12.292696000Z,949.721,-128.594,-46.4175
2024-03-23T16:00:14.292700000Z,961.822,-122.444,-60.9339
2024-03-23T16:00:16.292704000Z,958.648,-124.595,-54.5293
2024-03-23T16:00:18.292708000Z,953.021,-127.993,-49.8377
2024-03-23T16:00:24.292719000Z,949.532,-122.165,-46.1699
2024-03-23T16:00:28.292726000Z,940.736,-123.437,-44.8790
2024-03-23T16:00:30.292730000Z,940.760,-118.931,-46.6554
2024-03-23T16:00:32.292733000Z,940.126,-115.414,-50.9397
2024-03-23T16:00:34.292737000Z,942.628,-112.693,-56.3085
2024-03-23T16:00:36.292741000Z,941.888,-111.036,-57.9866
2024-03-23T16:00:38.292745000Z,938.375,-108.720,-51.8507
2024-03-23T16:00:40.292748000Z,935.519,-107.046,-56.6076
2024-03-23T16:00:42.292752000Z,934.980,-109.089,-56.4332
2024-03-23T16:00:44.292756000Z,938.296,-108.725,-62.2389
2024-03-23T16:00:46.292759000Z,940.567,-110.588,-62.0696
2024-03-23T16:00:48.292763000Z,938.895,-111.055,-66.7691
2024-03-23T16:00:50.292767000Z,939.681,-110.697,-62.1838
2024-03-23T16:00:52.292770000Z,935.269,-110.299,-52.3730
2024-03-23T16:00:54.292774000Z,935.493,-109.172,-54.1789
2024-03-23T16:00:56.292778000Z,935.593,-111.445,-47.0652
2024-03-23T16:00:58.292781000Z,933.087,-112.301,-47.1415
2024-03-23T16:01:00.292785000Z,933.835,-113.972,-42.5353
2024-03-23T16:01:02.292789000Z,939.431,-115.126,-31.2355
2024-03-23T16:01:04.292793000Z,935.087,-117.826,-27.5784
2024-03-23T16:01:06.292796000Z,935.729,-117.296,-24.5274
2024-03-23T16:01:08.292800000Z,940.108,-117.802,-17.0831
2024-03-23T16:01:10.292804000Z,942.311,-113.881,-27.9604
2024-03-23T16:01:12.292807000Z,946.515,-108.126,-35.2958
2024-03-23T16:01:14.292811000Z,946.357,-108.676,-31.8866
2024-03-23T16:01:16.292815000Z,945.155,-107.509,-33.8392
2024-03-23T16:01:18.292818000Z,944.587,-109.695,-31.4983
2024-03-23T16:01:20.292822000Z,946.531,-110.183,-28.9078
2024-03-23T16:01:22.292826000Z,944.771,-111.575,-27.1866
2024-03-23T16:01:24.292830000Z,950.727,-104.054,-41.9807
2024-03-23T16:01:26.292833000Z,947.600,-102.831,-46.0534
2024-03-23T16:01:28.292837000Z,952.470,-100.033,-41.6473
2024-03-23T16:01:30.292841000Z,944.428,-104.617,-40.4248
2024-03-23T16:01:32.292844000Z,946.164,-105.170,-43.2139
2024-03-23T16:01:34.292848000Z,944.680,-109.773,-33.5901
2024-03-23T16:01:36.292852000Z,941.972,-110.307,-32.0318
2024-03-23T16:01:38.292855000Z,940.611,-109.144,-31.2517
2024-03-23T16:01:40.292859000Z,936.485,-109.525,-24.8939
2024-03-23T16:01:42.292863000Z,939.031,-104.853,-29.0037
2024-03-23T16:01:44.292866000Z,939.430,-105.872,-28.6898
2024-03-23T16:01:46.292870000Z,937.882,-108.636,-27.4670
2024-03-23T16:01:48.292874000Z,936.879,-110.229,-21.6246
2024-03-23T16:01:50.292878000Z,938.967,-107.067,-25.4904
2024-03-23T16:01:52.292881000Z,938.647,-106.536,-28.8417
2024-03-23T16:01:54.292885000Z,938.736,-104.294,-31.8110
2024-03-23T16:01:56.292889000Z,936.737,-104.866,-30.8483
2024-03-23T16:01:58.292892000Z,938.646,-106.989,-34.5343
2024-03-23T16:02:04.292903000Z,935.625,-111.549,-15.1554
2024-03-23T16:02:08.292911000Z,904.456,-124.703,11.9850
2024-03-23T16:02:10.292915000Z,899.529,-123.778,28.2697
2024-03-23T16:02:12.292918000Z,898.895,-118.103,24.2090
2024-03-23T16:02:14.292922000Z,901.864,-119.924,23.3801
2024-03-23T16:02:16.292926000Z,900.900,-118.625,23.3882
2024-03-23T16:02:18.292929000Z,907.488,-113.424,13.2317
2024-03-23T16:02:20.292933000Z,916.399,-112.525,3.31137
2024-03-23T16:02:22.292937000Z,941.231,-93.8014,-37.6023
2024-03-23T16:02:24.292940000Z,942.199,-89.7025,-38.9173
2024-03-23T16:02:26.292944000Z,926.896,-104.281,-10.9882
2024-03-23T16:02:28.292948000Z,927.437,-104.437,-9.35600
2024-03-23T16:02:30.292951000Z,921.596,-107.320,-4.71882
2024-03-23T16:02:32.292955000Z,907.615,-113.528,-12.6471
2024-03-23T16:02:34.292959000Z,919.294,-108.354,1.55845
2024-03-23T16:02:36.292963000Z,925.429,-102.702,-4.65612
2024-03-23T16:02:38.292966000Z,923.250,-105.001,1.80220
2024-03-23T16:02:40.292970000Z,927.618,-98.6996,-14.7647
2024-03-23T16:02:42.292974000Z,928.948,-100.011,-14.0081
2024-03-23T16:02:44.292977000Z,933.543,-98.4122,-12.7401
2024-03-23T16:02:46.292981000Z,931.334,-99.0230,-10.5066
2024-03-23T16:02:48.292985000Z,931.118,-98.2594,-5.23619
2024-03-23T16:02:50.292988000Z,933.083,-96.4121,-5.69755
2024-03-23T16:02:52.292992000Z,931.149,-98.5904,-2.43310
2024-03-23T16:02:54.292996000Z,929.076,-99.8114,-3.44119
2024-03-23T16:02:56.293000000Z,923.475,-104.144,-5.18144
2024-03-23T16:02:58.293003000Z,927.203,-101.913,-9.42158
2024-03-23T16:03:00.293007000Z,921.353,-103.616,-7.09516
2024-03-23T16:03:02.293011000Z,920.676,-103.591,-11.1165
2024-03-23T16:03:04.293014000Z,922.917,-102.059,-7.51249
2024-03-23T16:03:06.293018000Z,930.136,-99.0286,-10.0821
2024-03-23T16:03:08.293022000Z,930.058,-98.7821,-13.5429
2024-03-23T16:03:10.293025000Z,936.119,-97.0476,-9.30702
2024-03-23T16:03:12.293029000Z,927.622,-100.438,-14.7363
2024-03-23T16:03:14.293033000Z,929.136,-99.6061,-17.3758
2024-03-23T16:03:16.293036000Z,926.070,-102.236,-15.6385
2024-03-23T16:03:18.293040000Z,927.608,-100.071,-14.2006
2024-03-23T16:03:20.293044000Z,931.769,-100.345,-15.0242
2024-03-23T16:03:22.293048000Z,929.863,-99.8974,-18.2476
2024-03-23T16:03:24.293051000Z,935.216,-98.3593,-15.5755
2024-03-23T16:03:26.293055000Z,930.298,-99.9649,-19.0929
2024-03-23T16:03:28.293059000Z,931.478,-101.127,-21.1174
2024-03-23T16:03:30.293062000Z,930.221,-101.550,-19.1786
2024-03-23T16:03:32.293066000Z,928.985,-99.2048,-20.8523
2024-03-23T16:03:34.293070000Z,930.384,-99.4906,-17.5175
2024-03-23T16:03:36.293073000Z,927.627,-99.6495,-21.6655
2024-03-23T16:03:38.293077000Z,928.631,-99.4366,-19.5200
2024-03-23T16:03:44.293088000Z,930.699,-100.739,-21.0377
2024-03-23T16:03:48.293096000Z,930.867,-101.106,-18.7296
2024-03-23T16:03:50.293099000Z,935.528,-97.9158,-18.2981
2024-03-23T16:03:52.293103000Z,930.272,-100.398,-16.2928
2024-03-23T16:03:54.293107000Z,928.975,-97.9275,-24.9843
2024-03-23T16:03:56.293110000Z,932.314,-97.2589,-18.2916
2024-03-23T16:03:58.293114000Z,934.098,-97.0645,-18.1409
2024-03-23T16:04:00.293118000Z,935.031,-98.4469,-19.1678
2024-03-23T16:04:02.293122000Z,934.801,-100.592,-14.1078
2024-03-23T16:04:04.293125000Z,934.512,-100.840,-12.2331
2024-03-23T16:04:06.293129000Z,930.650,-104.317,-11.3517
2024-03-23T16:04:08.293133000Z,931.736,-103.400,-12.0365
2024-03-23T16:04:10.293136000Z,929.051,-105.038,-9.32435
2024-03-23T16:04:12.293140000Z,930.329,-103.406,-13.2768
2024-03-23T16:04:14.293144000Z,935.599,-102.362,-12.6253
2024-03-23T16:04:16.293147000Z,929.333,-104.038,-3.56406
2024-03-23T16:04:18.293151000Z,926.093,-106.018,-2.36407
2024-03-23T16:04:20.293155000Z,927.038,-103.281,-6.36276
2024-03-23T16:04:22.293158000Z,925.643,-103.105,-16.8226
2024-03-23T16:04:24.293162000Z,928.086,-102.162,-16.5473
2024-03-23T16:04:26.293166000Z,927.387,-102.461,-14.0175
2024-03-23T16:04:28.293170000Z,926.891,-102.014,-15.6662
2024-03-23T16:04:30.293173000Z,929.533,-103.505,-13.2856
2024-03-23T16:04:32.293177000Z,929.275,-103.950,-17.2452
